AK,2013,100.00
AL,2013,83.00
AR,2013,63.00
AZ,2013,47.00
CA,2013,44.00
CO,2013,42.00
CT,2013,50.00
DC,2013,25.00
DE,2013,75.00
FL,2013,53.00
GA,2013,51.00
IA,2013,50.00
ID,2013,59.00
IL,2013,58.00
IN,2013,65.00
KS,2013,59.00
KY,2013,66.00
LA,2013,32.00
MA,2013,42.00
MD,2013,51.00
ME,2013,48.00
MI,2013,64.00
MN,2013,58.00
MO,2013,50.00
MS,2013,50.00
MT,2013,81.00
NC,2013,57.00
ND,2013,53.00
NE,2013,47.00
NH,2013,52.00
NJ,2013,45.00
NM,2013,50.00
NV,2013,42.00
NY,2013,24.00
OH,2013,61.00
OK,2013,54.00
OR,2013,48.00
PA,2013,69.00
RI,2013,57.00
SC,2013,65.00
SD,2013,77.00
TN,2013,30.00
TX,2013,41.00
UT,2013,61.00
VA,2013,59.00
VT,2013,67.00
WA,2013,54.00
WI,2013,44.00
WV,2013,71.00
WY,2013,0.00
